mal_id,title,score,genres,synopsis,image_url,type,episodes,members,url
85,Kidou Senshi Zeta Gundam,7.9,"Drama, Romance, Sci-Fi","It is Universal Century 0087, and the One Year War between the Earth Federation and Principality of Zeon is over. The Earth Federation has created an elite task force, known as the Titans, who are responsible for hunting the remaining Zeon forces. However, the power-hungry Titans have shown themselves to be no better than Zeon, spurring the creation of a rebellious faction called the Anti-Earth Union Group (AEUG).
 
17-year-old Kamille Bidan lives in the colony Green Noa, home to a Titan base. Kamille gets in trouble after assaulting a Titan officer, an event that coincides with an attack led by former Zeon ace Char Aznable, now known as AEUG pilot Quattro Bajeena. When Kamille steals a Titan's prototype Gundam, he soon finds himself in the middle of the dangerous conflict.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/11153l.jpg,TV,50.0,86135,https://myanimelist.net/anime/85/Kidou_Senshi_Zeta_Gundam
54855,Senpai wa Otokonoko,7.29,"Drama, Romance","Much like the other students at her school, first-year student Saki Aoi finds herself captivated by the beauty of her senior on the school board, Makoto Hanaoka. While she worries that Hanaoka would be uncomfortable receiving a confession from another girl, Aoi musters up the courage to tell her anyway. However, Hanaoka's response surprises Aoi for a completely different reason—Hanaoka is actually a cross-dressing boy!

Fully expecting Aoi to be abhorred by this revelation, Hanaoka is shocked to find that she has no issues with it. Though Hanaoka rejects Aoi's request to go out with her—citing his identity and the fact that he has never fallen in love before—Aoi insists that she will become his first love. Taken aback by Aoi's determination, Hanaoka wonders if he can really fall in love with her if he cannot find it in him to truly love himself first.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1049/144505l.jpg,TV,12.0,85772,https://myanimelist.net/anime/54855/Senpai_wa_Otokonoko
10152,Kimi ni Todoke: Kataomoi,7.15,Romance,"The Kimi ni Todoke story so far, from Kurumi's point of view.",https://cdn.myanimelist.net/images/anime/1598/121757l.jpg,TV Special,1.0,85634,https://myanimelist.net/anime/10152/Kimi_ni_Todoke__Kataomoi
50606,Ayakashi Triangle,6.42,"Action, Comedy, Romance, Supernatural, Ecchi","Ayakashi are strange, supernatural creatures invisible to the majority of people. Though most are harmless, some ayakashi attack humans to devour their life force. Exorcist ninjas are tasked with protecting people from these spiteful spirits.

Matsuri Kazamaki is a young exorcist ninja born to a prestigious clan. His childhood friend, Suzu Kanade, is an ayakashi medium—an individual with immense vitality that attracts ayakashi. Matsuri deems all ayakashi threatening and wishes to keep Suzu as far from them as possible, but this clashes with her desire to remain close to them. One day, the pair encounters Shirogane, the ""King of Ayakashi,"" who is hellbent on consuming Suzu. As she is about to be eaten, Matsuri comes to the rescue and manages to seal the ayakashi's powers—but not before Shirogane takes revenge by turning him into a girl!

Until he finds a way to transform back, Matsuri must adjust to his new, peculiar lifestyle while fighting against hostile ayakashi. Moreover, Suzu is now conflicted about her feelings toward Matsuri—further plunging their relationship into a state of ambiguity.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1078/131921l.jpg,TV,12.0,85489,https://myanimelist.net/anime/50606/Ayakashi_Triangle
14515,Sasami-san@Ganbaranai,6.66,"Comedy, Romance, Supernatural","The Japanese call them hikikomori—people who've become so withdrawn socially that they refuse to leave their homes for weeks and even months at a time. For Sasami Tsukuyomi, who's attempting to pass her first year of high school despite being a shut in, it's more than just a word. Fortunately though, she lives with her older brother Kamiomi, who just happens to be a teacher at the school Sasami is supposed to attend. Not to mention, her ""Brother Surveillance Tool"" which lets her view the outside world via her computer and will, theoretically, allow her to readjust to interfacing with people again. What it mainly does, however, is let her view her brother's interactions with the three very odd Yagami sisters, who inexplicably seem to have had their ages reversed and have various types of ""interest"" in Kamiomi. And then things start to get really weird... Magical powers? Everything turning into chocolate? Is life via the web warping Sasami's brain, or is it the universe that's going crazy?

(Source: Sentai Filmworks)",https://cdn.myanimelist.net/images/anime/4/53951l.jpg,TV,12.0,85593,https://myanimelist.net/anime/14515/Sasami-sanGanbaranai
14189,Tasogare Otome x Amnesia: Taima Otome,7.49,"Horror, Mystery, Romance, Supernatural","Tired of Yuuko's antics for causing more ghost stories to be spread amongst the students, Kirie challenges her to a series of games which if Yuuko loses, she must behave.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/6/65883l.jpg,Special,1.0,85556,https://myanimelist.net/anime/14189/Tasogare_Otome_x_Amnesia__Taima_Otome
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",7.71,"Drama, Romance",Bundled with the limited edition 15th volume of the manga.,https://cdn.myanimelist.net/images/anime/10/77943l.jpg,OVA,1.0,85023,https://myanimelist.net/anime/31483/Akagami_no_Shirayuki-hime__Nandemonai_Takaramono_Kono_Page
60157,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,7.25,"Fantasy, Romance","In the kingdom of Girtonia, the Adenauer family has been giving birth to saints for centuries. Two sisters form the newest generation of holy women who protect the lands from monsters and calamities. The eldest, Philia, is considered a prodigy in the field, capable of solving any problem in no time. Meanwhile, the youngest, Mia, is not as extraordinary as her older sister but has charmed the entire country with her lovely personality. Despite their striking differences, Philia and Mia share an unbreakable bond.

Sadly, Mia is the only person who truly cares for Philia. Because of Philia's expressionless face and aloof demeanor, their parents always scold her, and the citizens complain about her. Moreover, Julius Girtonia, the second prince and Philia's fiancé, would rather have a more amicable girl as his wife-to-be. For that reason, he cancels the engagement and sells Philia off to the neighboring kingdom, Parnacorta, which has recently lost its own saint.

Having no say on the matter, Philia immediately goes to serve Parnacorta. As a foreigner, she presumes that she will not be treated much better than in Girtonia. Contrary to her expectations, Philia might have finally found a place with people worth smiling for.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1263/148318l.jpg,TV,12.0,84737,https://myanimelist.net/anime/60157/Kanpekisugite_Kawaige_ga_Nai_to_Konyaku_Haki_sareta_Seijo_wa_Ringoku_ni_Urareru
59466,Aharen-san wa Hakarenai Season 2,7.48,"Comedy, Romance","Ever since the quiet and timid Reina Aharen enrolled in high school, she has made new friends and even started dating her classmate Raidou. When the two begin their second year, everything seems to be going well, as they are seatmates once more.

Soon after, a transfer student named Riku Tamanaha joins their class. Unbeknownst to Reina, the outgoing and stylish girl is actually a childhood friend she separated from years ago. With Raidou's support, Reina is able to rekindle their friendship.

Although they have grown closer, Raidou and Reina still struggle to communicate due to his overactive imagination and her difficulty with expressing herself. Nevertheless, the eccentric couple continues to brighten up the lives of people around them as they enjoy each other's company to the fullest.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1501/148355l.jpg,TV,12.0,84078,https://myanimelist.net/anime/59466/Aharen-san_wa_Hakarenai_Season_2
28013,Macross Δ,7.29,"Romance, Sci-Fi","Eight years after the events of Macross F, a mysterious phenomenon known as the Var Syndrome is gradually consuming the galaxy. It's up to a new generation of highly capable Valkyrie pilots to deal with this universal menace. And if they didn't have enough on their plate already, the Aerial Knights Valkyrie fighter team from the Kingdom of Wind have come to challenge the Delta Squadron.",https://cdn.myanimelist.net/images/anime/5/79376l.jpg,TV,26.0,83165,https://myanimelist.net/anime/28013/Macross_Δ
34658,Nekopara OVA,6.92,"Comedy, Romance","Despite being the proud owner of six catgirls alongside his sister Shigure, Kashou Minazuki moves away from home to open his patisserie La Soleil. While unpacking, he makes a startling discovery: two of his catgirls, Chocola and Vanilla, have stowed away in his luggage! Although the twins desperately want to stay by their master's side, Kashou has no idea if he can manage both his new shop and the two catgirls. But what if having more hands on deck is exactly what he needs?

With the support of his caring sister and loyal catgirls, Kashou puts all his heart into making his dream a reality!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/89829l.jpg,OVA,1.0,82206,https://myanimelist.net/anime/34658/Nekopara_OVA
478,Sousei no Aquarion,7.08,"Fantasy, Romance, Sci-Fi","Once upon a time, a race known as the Shadow Angels attacked Earth to harvest the life force of all those who inhabited the planet. Thanks to some outrageous miracle, the Shadow Angels went dormant, and humanity was able to live another 12,000 years without fearing their presence. But 11 years after a catastrophe dubbed the Holy Genesis brought ruin to the Earth, the Shadow Angels were stirred from their slumber and resumed the attacks once more.

To give humanity somewhat of a chance, an organization known as DEAVA was formed, and use of a robotic weapon named Aquarion has been authorized. In order for the Aquarion to be brought to full power, three pilots must combine their hearts, bodies, and souls into one—a feat few can hope to accomplish. Thus, the search for so-called 'Element Users' was prioritised, hoping to ensure humanity's future.

Sousei no Aquarion follows the story of Apollo, a near-feral young man brought up in poverty, who is believed to be a legendary hero reincarnated. After his best friend is taken by the Shadow Angels, Apollo chooses to become an Aquarion pilot. Will he be able to turn the tides of the war, and free humanity from the threat of the Shadow Angels for once and for all?",https://cdn.myanimelist.net/images/anime/11/76291l.jpg,TV,26.0,81962,https://myanimelist.net/anime/478/Sousei_no_Aquarion
1453,Maison Ikkoku,8.2,"Comedy, Drama, Romance","In the town of Clock Hill, there is an old boarding house called Maison Ikkoku. While the residence itself is fairly normal, most of its occupants are not. Yuusaku Godai, its most quiet tenant, has finally reached his limit with his neighbors' constant disruptions and boisterous partying. Wanting a calmer place to call home so that he can study in peace, he prepares to move away.

However, his plans to leave are suddenly interrupted when he meets the new boarding house manager, Kyoko Otonashi. Falling madly in love with her, he decides that the boarding house may not be such a bad place to live after all. Unfortunately for him, Kyoko has her own romantic troubles: she is a widow whose husband died six months into their marriage. And despite her blossoming feelings for Godai, Kyoko still cherishes her dearly departed husband, and she believes that no other man could possibly fill the void in her heart. But with Godai's persistence and some help of the other eccentric tenants, she may experience true love once again.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/17576l.jpg,TV,96.0,81805,https://myanimelist.net/anime/1453/Maison_Ikkoku
53128,Atri: My Dear Moments,7.2,"Drama, Romance, Sci-Fi","Due to the dramatic rise of the sea levels, humanity has lost a significant part of its inhabitable lands, forcing it to rely on pre-existing technology to survive. Among the many people affected by the tragedy, Natsuki Ikaruga, a brilliant recent graduate who had lost a leg in a submarine accident, is now reduced to living a miserable life on a near-deserted island.

After Natsuki encounters a mysterious woman named Catherine, he uncovers an advanced humanoid robot that belonged to his grandmother Nonko, a renowned climatologist. Atri, the salvaged robot with the appearance and demeanor of a young girl, reveals to Natsuki that Nonko has tasked her with an important mission, but she has forgotten what it was.

Although Natsuki was initially planning to sell Atri, the opportunity to connect with his grandmother's research through Atri makes him rethink his decision. Natsuki once had to sacrifice his dream to partake in a prestigious scientific mission. But as he opens up to his fellow islanders, he discovers that he can still make a difference in a desolate world.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1825/143408l.jpg,TV,13.0,81470,https://myanimelist.net/anime/53128/Atri__My_Dear_Moments
1454,Kemonozume,7.34,"Action, Avant Garde, Horror, Romance, Supernatural","Creatures known as Shokujinki have been secretly living alongside humans for hundreds of years. Though they may look like humans, Shokujinki are able to transform into uncontrollable beasts with gigantic claws and consume humans to survive. The equally secretive Kifuuken dojo specializes in killing Shokujinki by cutting off their arms, and is the only force preventing unchecked Shokujinki domination.

Toshihiko Momota, the son of the leader of the Kifuuken, is instantly charmed by a mysterious woman named Yuka Kamitsuki. Their relationship is complicated, however, because unbeknownst to them both, Yuka is a Shokujinki and Toshihiko is sworn to kill her. Meanwhile, the Kifuuken is having a crisis of confidence as Toshihiko's brother Kazuma pushes against tradition and tries to modernize the Kifuuken. As emotions are strained and the secrets of both the past and present are revealed, who will live, and who will be eaten?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/86766l.jpg,TV,13.0,81429,https://myanimelist.net/anime/1454/Kemonozume
56732,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru 2nd Season",,"Action, Drama, Fantasy, Mystery, Romance","Season two of Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",https://cdn.myanimelist.net/images/anime/1801/151244l.jpg,TV,,81254,https://myanimelist.net/anime/56732/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru_2nd_Season
38422,High Score Girl: Extra Stage,7.95,"Comedy, Romance","Four years after they first met, Haruo Yaguchi , Akira Oono, and Koharu Hidaka remain the best of friends. Tensions start to build up as Akira's teacher, Gouda Moemi, becomes stricter than ever before, and Hidaka develops feelings for Haruo. Though he may not be the most composed and thoughtful person around, he has within him the one thing that started it all: his unconditional love for video games.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1057/111384l.jpg,OVA,3.0,81115,https://myanimelist.net/anime/38422/High_Score_Girl__Extra_Stage
343,Tsukuyomi: Moon Phase,6.92,"Comedy, Romance, Supernatural","Freelance photographer Kouhei Morioka is traveling to a castle in Germany to take photos of paranormal activity for his friend Hiromi Anzai, editor of an occult magazine. Upon entering the castle, he's confronted by a young girl in a white dress and cat ears who calls herself Hazuki. She takes a keen interest in Kouhei and offers him a kiss, but she instead reveals herself to be a vampire, sucks his blood, and turns him into her slave.

Much to Hazuki's dismay, however, Kouhei is unaffected by her bite. Hoping to escape the castle and her possessive butler Vigo, Hazuki instead forces Kouhei to help her. With the help of his powerful exorcist cousin Seiji Midou, the two make it out safely. Finally free, Hazuki flees to Japan in search of her mother. Not long after Kouhei returns home, he discovers Hazuki has nested in his home, where he reluctantly allows her to stay. Meanwhile, other vampires set out to find the missing Hazuki.

Equal parts gothic and adorable, Tsukuyomi: Moonphase is a charming and mystical story where two unlikely allies form a unique bond in an attempt to defy a society of immortals.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/13/75255l.jpg,TV,25.0,81098,https://myanimelist.net/anime/343/Tsukuyomi__Moon_Phase
2795,Dragonaut: The Resonance,6.56,"Drama, Fantasy, Romance, Sci-Fi","Twenty years prior to the story's beginning, an asteroid headed for Earth destroys Pluto. Due to Pluto's destruction, the asteroid, which is dubbed Thanatos, becomes temporarily stagnant. Now, in order to avoid Earth's impending destruction, the International Solarsystem Development Agency (ISDA) works on the ""D-Project"", and creates the ""Dragonaut"" after finding a dragon egg under the ocean. This weapon's primary purpose is to destroy the asteroid when the time comes. However, they soon find out that the asteroid is not their only threat, as powerful dragon-like creatures, which are bent on destruction, appear on Earth.

After witnessing a murder by one of the creatures, Jin Kamishina, a lonely 18-year-old boy who lost his family in a shuttle accident two years ago, gets involved in the mysteries of the dragons and becomes the chosen pilot of the Dragonaut. Helping him on his journey is Toa, a mysterious girl who saves him from falling to his death after the creature attacks him. As they get deeper into the mysteries of the dragons, they encounter new friends and enemies, and also begin to develop a closer relationship. 

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1523/134026l.jpg,TV,25.0,80567,https://myanimelist.net/anime/2795/Dragonaut__The_Resonance
55749,Megami no Café Terrace 2nd Season,7.39,"Comedy, Romance, Ecchi","It has been months since Hayato Kasukabe decided to save his late grandmother's cafe, Familia Café Terrace, from permanently closing its doors. He and the five ""goddesses"" who serve as the cafe's mascots—Ouka Makuzawa, Akane Hououji, Riho Tsukishima, Shiragiku Ono, and Ami Tsuruga—persevere through all the hardships of maintaining a business to stay afloat for as long as possible.

Rougher times await them when a new competitor cafe, Family, appears with the sole intent of bringing Familia down. To come out on top of this business competition, Hayato must use his wits, fortify his trust in the girls, and figure out how to entice customers to continue supporting Familia.

To further complicate matters, the girls slowly begin to develop feelings for Hayato, causing tensions within the group. As this can potentially pose an even greater threat to Familia's survival, the five goddesses need to find a way to compromise and unite at all costs.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1606/141394l.jpg,TV,12.0,80491,https://myanimelist.net/anime/55749/Megami_no_Café_Terrace_2nd_Season
56876,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2,,Romance,Second season of Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken.,https://cdn.myanimelist.net/images/anime/1989/154843l.jpg,TV,,80465,https://myanimelist.net/anime/56876/Otonari_no_Tenshi-sama_ni_Itsunomanika_Dame_Ningen_ni_Sareteita_Ken_2
9000,Toaru Hikuushi e no Tsuioku,7.59,"Adventure, Romance","The war between the Levamme Empire and the Amatsukami Imperium has been raging for years. In the midst of this struggle, the prince of the Levamme Empire declares his love for Juana del Moral and vows to end the war in one year, as part of his marriage proposal. When the Amatsukami catch wind of this, they assault the del Moral residence, targeting Juana's life. As a last ditch effort to bring the prince his bride, the San Maltilia Airforce hires a mercenary of mixed blood—a bestado—to fly Juana to the Levamme capital in secret. The pilot, Charles, accepts the mission...but traversing an ocean alone, into enemy territory, proves a much more dangerous ordeal than anyone could have anticipated.

(Source: NIS America)",https://cdn.myanimelist.net/images/anime/3/36903l.jpg,Movie,1.0,80048,https://myanimelist.net/anime/9000/Toaru_Hikuushi_e_no_Tsuioku
591,Amaenaide yo!!,6.41,"Comedy, Romance, Supernatural, Ecchi","Satonaka Ikkou, a 16 year old boy, is a first year trainee at the Saienji Buddhist Temple. He was sent there by his parents to be trained by his grandmother, the Saienji Priestess. At the temple he finds himself surrounded by beautiful female priestesses-in-training. Upon seeing a girl naked, Ikko has the ability to turn into a super-monk, performing massive exorcisms for the good of the temple.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/32071l.jpg,TV,12.0,78983,https://myanimelist.net/anime/591/Amaenaide_yo
62,D.C.: Da Capo,6.7,"Drama, Romance","Hatsunejima abounds in mysteries—one of which is the town's unwithering cherry trees that are said to grant the most genuine wishes. There are also rumors of people possessing supernatural powers, like Junichi Asakura, who can see other people's dreams and create sweets out of nothing. Alongside his sister Nemu, he enjoys living in peace with his friends at Kazami Academy but chooses to shroud his identity in secrecy.

His tranquil school life comes to a halt when he finds out that his childhood friend Sakura Yoshino has returned from America after six years. She is there for one purpose: to fulfill the promises she made long ago with Junichi. Little does anyone know, however, that Sakura's appearance is bound to change everyone's lives—for better or worse.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/4/73936l.jpg,TV,26.0,78820,https://myanimelist.net/anime/62/DC__Da_Capo
3613,Toshokan Sensou,7.41,"Action, Romance","In the year 1989, the Japanese government passed the Media Betterment Act, allowing a group of soldiers known as the Media Betterment Committee (MBC) to destroy and censor any ""problematic"" media under the guise of protecting public morals. As a response, regional governments established the Library Defense Force (LDF), whose members take up arms and put their lives on the line to protect freedom of expression. At the top of the Kanto branch of the LDF stands the Library Task Force (LTF): an elite squad consisting of only the most exceptional fighters.

As a high schooler, Iku Kasahara experienced the terror of censorship first-hand when she refused to surrender the newest volume of her favorite series to MBC agents. She only came out unscathed thanks to a lone member of the LDF, who protected her and her beloved book. Now in her 20s and still unable to forget the man who saved her, Kasahara joins the LDF in the hope of becoming just like her prince.

But LDF training turns out to be far more rigorous than she could have imagined, and her instructor, LTF member Atsushi Doujou, seems fixated on making her life a living hell. Given her struggles, Kasahara is shocked when she is selected as one of the two new LTF recruits as a result of Doujou's recommendation. As Kasahara does all she can to become worthy of the LTF and unravel her enigmatic superior's motivations, she wages war—both on the battlefield and in her personal life.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1287/114435l.jpg,TV,12.0,78771,https://myanimelist.net/anime/3613/Toshokan_Sensou
53621,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,7.51,"Comedy, Romance","Akane Nishimura's quiet nature makes her classmates perceive her as a gloomy and unlikeable person. Combined with her intimidating gaze, it earns Akane the ominous nickname ""Grim Reaper,"" condemning her to endless bullying for her supposed cursed powers that bring misfortune to everyone around her.

However, none of these rumors deter transfer student Taiyou Takada from trying to befriend Akane. As someone who finds the supernatural fascinating, Taiyou approaches the Grim Reaper without hesitation, blissfully unaware of the complicated situation within the class. His bright personality and optimistic worldview may just bring about the change that Akane desperately needs.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1350/133642l.jpg,TV,13.0,78671,https://myanimelist.net/anime/53621/Jijou_wo_Shiranai_Tenkousei_ga_Guigui_Kuru
514,Cossette no Shouzou,6.77,"Drama, Horror, Romance, Supernatural","Eiri Kurahashi is a Japanese art student who works in an antique shop. His friends begin to notice a dramatic, and rather concerning, change in Eiri, as he becomes more absent-minded and his behavior completely changes. They quickly decide to blame their friend's troubles on a girl.

They may be right, however, as Eiri has begun seeing a beautiful, doll-like girl trapped within an antique Venetian glass that his uncle bought in France. She seems to be living in a strange other world, contained entirely inside this glass, but her image refuses to leave Eiri's mind. His sketchbook becomes filled with her likeness, and he realizes he has become completely infatuated with this strange little girl. When he recognizes her in a portrait by the mysterious Italian artist, Marchello Orlando, he learns her name is Cossette d’Auvergne, and that she was tragically murdered along with the rest of her family.

One night, as he closes up the shop, he hears a voice asking him not to leave. Finally making contact with the object of his obsession, he makes a deal that he doesn't fully understand.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/11/77004l.jpg,OVA,3.0,78654,https://myanimelist.net/anime/514/Cossette_no_Shouzou
61903,Kaguya-sama wa Kokurasetai: Otona e no Kaidan,8.58,"Comedy, Romance",TV special for Kaguya-sama wa Kokurasetai.,https://cdn.myanimelist.net/images/anime/1112/150697l.jpg,TV Special,1.0,78548,https://myanimelist.net/anime/61903/Kaguya-sama_wa_Kokurasetai__Otona_e_no_Kaidan
1251,Fushigi no Umi no Nadia,7.5,"Adventure, Comedy, Romance, Sci-Fi","In 1889, the world is on the pinnacle of great discoveries in technology. In mankind's grasp for the future, a sinister foe known only as Gargoyle, obsessed with restoring the former Atlantean empire to the glory it once held, begins his plans to take over the world. Nadia, with the help of a young inventor, Jean Roque Lartigue, and Captain Nemo of the submarine Nautilus, must fight to save the world from Gargoyle and Neo-Atlantis. Based on the Novel '20,000 Leagues Under the Sea' by Jules Verne.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1750/118570l.jpg,TV,39.0,78402,https://myanimelist.net/anime/1251/Fushigi_no_Umi_no_Nadia
8310,Magic Kaito,7.77,"Adventure, Comedy, Romance","Magic is not real—everyone knows that. When performed by a true expert, however, magic possesses the ability to amaze and wonder its audience. Kaito Kuroba, son of world-famous stage magician Touichi Kuroba, is no stranger to this fact. Well-versed in the arts of deception and misdirection, Kaito frequently disrupts the lives of those around him with flashy tricks and pranks. But when Kaito accidentally stumbles upon a hidden passage in his home, he discovers a secret that may well have been the cause of his father's death eight years ago—the dove-white outfit of Kid the Phantom Thief. Wanting to find out more about his father, Kaito dons the outfit and searches for the Pandora Gem that is said to grant immortality. However, he is not the only one after the gem—the organization responsible for his father's death is also hot on his tail!

Magic Kaito follows the rebirth of Kaitou Kid, phantom thief of the night. Utilizing his dummies, disguises, and signature card gun, Kaito sets out to steal the world's most precious jewels, uncovering the truth behind his father's death and the rumored Pandora Gem along the way.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1946/149930l.jpg,TV Special,12.0,78218,https://myanimelist.net/anime/8310/Magic_Kaito
54842,Sugar Apple Fairy Tale Part 2,7.66,"Adventure, Drama, Fantasy, Romance","Despite having accomplished a lifelong dream of hers, Ann Halford faces further challenges ahead. Bridget Paige, the daughter of the Paige Workshop's owner, still possesses the wing of Shall Fen Shall, Ann's former fairy companion. In determination to save Shall from the obsessive Bridget, Ann decides to join the Paige Workshop, hoping at the same time to perhaps reunite with her close friend.

Having been appointed head of the workshop, Ann becomes entrusted with rebuilding it to its former glory. She quickly discovers that the Paige Workshop has a unique focus on tradition and individuality, and recognizes that she will need to learn about her team and completely revamp the workshop in order to succeed. Motivated by her strong desire to rescue Shall and her obligations as a sugar artisan, Ann wholeheartedly dedicates herself to her new position.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1693/138042l.jpg,TV,12.0,78010,https://myanimelist.net/anime/54842/Sugar_Apple_Fairy_Tale_Part_2
393,Escaflowne,7.05,"Adventure, Fantasy, Romance","Hitomi Kanzaki is in a very depressed mood. She only wants to sleep and fade away. Her misery summons Lord Folken who sends her to Gaea. The people of Gaea think she is the Wing Goddess, who can call upon the legendary Dragon Armor called Escaflowne. On Gaea, King Van, the sole survior of the White Dragon Clan, is also in a depressed state. Swearing an oath to get his revenge on the Black Dragon Clan that obliterated Van's kingdom, he lives by the sword. Now that the Wing Goddess has finally appeared, she posseses Gaea's world fate in her heart. Escaflowne will either lead Gaea to peace or total ruin.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1539/94517l.jpg,Movie,1.0,77782,https://myanimelist.net/anime/393/Escaflowne
35237,Hajimete no Gal: Hajimete no Bunkasai,6.46,"Comedy, Romance, Ecchi","It is the day of the school festival, and Junichi Hashiba and Yukana Yame's class cafe is doing well. During a break from her shift, Yukana hears an urban legend about the festival’s after-party. According to the tale, couples who share the last dance together will be lovers for the rest of their lives. Unfortunately, others catch on to this rumor and decide to separate Junichi and Yukana before they can dance. Will the two be able to stick together, or will someone else whisk them apart?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1014/123301l.jpg,OVA,1.0,77643,https://myanimelist.net/anime/35237/Hajimete_no_Gal__Hajimete_no_Bunkasai
1140,Giniro no Kami no Agito,7.04,"Adventure, Drama, Fantasy, Romance, Sci-Fi","Three hundred years ago, a genetic experiment gone wrong caused the mutation of all forests on Earth. Armed with consciousness, the vegetation sought to destroy all of humankind, and the war that ensued turned the planet into a hellish dystopia.

In the present day, Agito, a young boy, lives with his father in Neutral City—a village maintaining an uneasy truce with the neighboring forest. One day, Agito, on his way to collect water, becomes separated from his friend and stumbles upon a relic of the past: a girl sleeping in a mysterious machine.

Agito awakens the girl, Toola Cm Sacl, and introduces her to the village. But outside forces have ulterior motives for the girl, who holds the key to restore the Earth. Misguided by Shunack, a soldier from the old world hellbent on destroying the forest, Toola follows him despite Agito's warning. Determined to save Toola and unify humankind with the forest, Agito borrows the power of the forest and pursues her.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/83824l.jpg,Movie,1.0,77447,https://myanimelist.net/anime/1140/Giniro_no_Kami_no_Agito
1486,Kodomo no Omocha (TV),8.05,"Comedy, Drama, Romance","Sixth grader Sana Kurata has a perfect life. Her mother is a (fairly) successful author, she has a young man employed to keep her happy and safe, and best of all, she is the star of the children's television show Kodomo no Omocha. There's just one thing bothering her, and that's Akito Hayama.

Akito is a classmate of Sana's, and ever since he's started acting out in class, the rest of the boys have followed his example. Every day, the girls and the teacher wage a battle to keep the class under control and to get some actual learning done. That rotten Akito… Sana won't stand for this!

The hyperactive Sana decides to dig deeper and find out what makes Akito tick, so class can go back to normal and the teacher can stop spending every day crying instead of teaching. But the more she learns about him, the more she realizes that there might be more to Akito than meets the eye.",https://cdn.myanimelist.net/images/anime/5/7016l.jpg,TV,102.0,77403,https://myanimelist.net/anime/1486/Kodomo_no_Omocha_TV
31763,Accel World: Infinite∞Burst,6.62,"Action, Romance, Sci-Fi","Some time after the events involving Burst Linker Dusk Taker, Kuroyukihime recalls recruiting Haruyuki Arita to the ""Brain Burst"" program—an application that allows players to accelerate their cognitive functions until time seems to stop. Since his arrival, Haruyuki has risen to fame among the other Burst Linkers and has been helping Kuroyukihime achieve her goal of reaching the highest level in the game.

During a territorial battle with their legion, Nega Nebulus, Haruyuki and his friends are kicked out of the program after a destructive storm in-game. All over Tokyo, security cameras are malfunctioning, which Kuroyukihime deduces is related to the Brain Burst glitch. Determined to fix the problem, Nega Nebulus must recruit the other legions to find the source of the issue and restore the acceleration ability.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/5/87145l.jpg,Movie,1.0,76045,https://myanimelist.net/anime/31763/Accel_World__Infinite∞Burst
